,strategy,commission,profit_factor,loss_factor,total_return,return_rate,sharpe,drawdown,volatility,predict_signal,limit_price,predict_take_profit,predict_stop_loss
11076,ADX_DI_EXT,0.0,1.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11077,ADX_DI_EXT,0.0,1.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11078,ADX_DI_EXT,0.0,1.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11079,ADX_DI_EXT,0.0,1.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
11080,ADX_DI_EXT,0.0,2.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
11081,ADX_DI_EXT,0.0,2.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
11082,ADX_DI_EXT,0.0,2.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
11083,ADX_DI_EXT,0.0,2.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
11084,ADX_DI_EXT,0.0,2.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
11085,ADX_DI_EXT,0.0,2.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
11086,ADX_DI_EXT,0.0,2.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
11087,ADX_DI_EXT,0.0,2.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
11088,ADX_DI_EXT,0.0,2.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
11089,ADX_DI_EXT,0.0,2.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
11090,ADX_DI_EXT,0.0,2.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
11091,ADX_DI_EXT,0.0,2.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
11092,ADX_DI_EXT,0.0,2.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
11093,ADX_DI_EXT,0.0,2.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
11094,ADX_DI_EXT,0.0,2.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
11095,ADX_DI_EXT,0.0,2.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
11096,ADX_DI_EXT,0.0,2.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
11097,ADX_DI_EXT,0.0,2.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
11098,ADX_DI_EXT,0.0,2.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
11099,ADX_DI_EXT,0.0,2.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
11100,ADX_DI_EXT,0.0,2.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
11101,ADX_DI_EXT,0.0,2.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
11102,ADX_DI_EXT,0.0,2.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
11103,ADX_DI_EXT,0.0,2.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
11104,ADX_DI_EXT,0.0,2.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
11105,ADX_DI_EXT,0.0,2.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
11106,ADX_DI_EXT,0.0,2.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
11107,ADX_DI_EXT,0.0,2.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
11108,ADX_DI_EXT,0.0,2.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
11109,ADX_DI_EXT,0.0,2.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
11110,ADX_DI_EXT,0.0,2.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
11111,ADX_DI_EXT,0.0,2.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
11112,ADX_DI_EXT,0.0,2.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
11113,ADX_DI_EXT,0.0,2.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
11114,ADX_DI_EXT,0.0,2.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
11115,ADX_DI_EXT,0.0,2.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
11116,ADX_DI_EXT,0.0,2.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11117,ADX_DI_EXT,0.0,2.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11118,ADX_DI_EXT,0.0,2.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11119,ADX_DI_EXT,0.0,2.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
11120,ADX_DI_EXT,0.0,3.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
11121,ADX_DI_EXT,0.0,3.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
11122,ADX_DI_EXT,0.0,3.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
11123,ADX_DI_EXT,0.0,3.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
11124,ADX_DI_EXT,0.0,3.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
11125,ADX_DI_EXT,0.0,3.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
11126,ADX_DI_EXT,0.0,3.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
11127,ADX_DI_EXT,0.0,3.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
11128,ADX_DI_EXT,0.0,3.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
11129,ADX_DI_EXT,0.0,3.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
11130,ADX_DI_EXT,0.0,3.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
11131,ADX_DI_EXT,0.0,3.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
11132,ADX_DI_EXT,0.0,3.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
11133,ADX_DI_EXT,0.0,3.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
11134,ADX_DI_EXT,0.0,3.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
11135,ADX_DI_EXT,0.0,3.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
11136,ADX_DI_EXT,0.0,3.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
11137,ADX_DI_EXT,0.0,3.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
11138,ADX_DI_EXT,0.0,3.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
11139,ADX_DI_EXT,0.0,3.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
11140,ADX_DI_EXT,0.0,3.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
11141,ADX_DI_EXT,0.0,3.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
11142,ADX_DI_EXT,0.0,3.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
11143,ADX_DI_EXT,0.0,3.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
11144,ADX_DI_EXT,0.0,3.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
11145,ADX_DI_EXT,0.0,3.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
11146,ADX_DI_EXT,0.0,3.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
11147,ADX_DI_EXT,0.0,3.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
11148,ADX_DI_EXT,0.0,3.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
11149,ADX_DI_EXT,0.0,3.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
11150,ADX_DI_EXT,0.0,3.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
11151,ADX_DI_EXT,0.0,3.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
11152,ADX_DI_EXT,0.0,3.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
11153,ADX_DI_EXT,0.0,3.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
11154,ADX_DI_EXT,0.0,3.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
11155,ADX_DI_EXT,0.0,3.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
11156,ADX_DI_EXT,0.0,3.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11157,ADX_DI_EXT,0.0,3.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11158,ADX_DI_EXT,0.0,3.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11159,ADX_DI_EXT,0.0,3.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
11160,ADX_DI_EXT,0.0,4.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
11161,ADX_DI_EXT,0.0,4.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
11162,ADX_DI_EXT,0.0,4.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
11163,ADX_DI_EXT,0.0,4.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
11164,ADX_DI_EXT,0.0,4.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
11165,ADX_DI_EXT,0.0,4.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
11166,ADX_DI_EXT,0.0,4.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
11167,ADX_DI_EXT,0.0,4.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
11168,ADX_DI_EXT,0.0,4.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
11169,ADX_DI_EXT,0.0,4.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
11170,ADX_DI_EXT,0.0,4.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
11171,ADX_DI_EXT,0.0,4.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
11172,ADX_DI_EXT,0.0,4.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
11173,ADX_DI_EXT,0.0,4.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
11174,ADX_DI_EXT,0.0,4.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
11175,ADX_DI_EXT,0.0,4.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
11176,ADX_DI_EXT,0.0,4.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
11177,ADX_DI_EXT,0.0,4.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
11178,ADX_DI_EXT,0.0,4.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
11179,ADX_DI_EXT,0.0,4.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
11180,ADX_DI_EXT,0.0,4.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
11181,ADX_DI_EXT,0.0,4.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
11182,ADX_DI_EXT,0.0,4.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
11183,ADX_DI_EXT,0.0,4.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
11184,ADX_DI_EXT,0.0,4.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
11185,ADX_DI_EXT,0.0,4.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
11186,ADX_DI_EXT,0.0,4.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
11187,ADX_DI_EXT,0.0,4.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
11188,ADX_DI_EXT,0.0,4.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
11189,ADX_DI_EXT,0.0,4.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
11190,ADX_DI_EXT,0.0,4.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
11191,ADX_DI_EXT,0.0,4.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
11192,ADX_DI_EXT,0.0,4.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
11193,ADX_DI_EXT,0.0,4.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
11194,ADX_DI_EXT,0.0,4.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
11195,ADX_DI_EXT,0.0,4.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
11196,ADX_DI_EXT,0.0,4.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11197,ADX_DI_EXT,0.0,4.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11198,ADX_DI_EXT,0.0,4.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11199,ADX_DI_EXT,0.0,4.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
11200,ADX_DI_EXT,0.0,5.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
11201,ADX_DI_EXT,0.0,5.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
11202,ADX_DI_EXT,0.0,5.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
11203,ADX_DI_EXT,0.0,5.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
11204,ADX_DI_EXT,0.0,5.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
11205,ADX_DI_EXT,0.0,5.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
11206,ADX_DI_EXT,0.0,5.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
11207,ADX_DI_EXT,0.0,5.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
11208,ADX_DI_EXT,0.0,5.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
11209,ADX_DI_EXT,0.0,5.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
11210,ADX_DI_EXT,0.0,5.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
11211,ADX_DI_EXT,0.0,5.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
11212,ADX_DI_EXT,0.0,5.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
11213,ADX_DI_EXT,0.0,5.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
11214,ADX_DI_EXT,0.0,5.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
11215,ADX_DI_EXT,0.0,5.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
11216,ADX_DI_EXT,0.0,5.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
11217,ADX_DI_EXT,0.0,5.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
11218,ADX_DI_EXT,0.0,5.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
11219,ADX_DI_EXT,0.0,5.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
11220,ADX_DI_EXT,0.0,5.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
11221,ADX_DI_EXT,0.0,5.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
11222,ADX_DI_EXT,0.0,5.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
11223,ADX_DI_EXT,0.0,5.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
11224,ADX_DI_EXT,0.0,5.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
11225,ADX_DI_EXT,0.0,5.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
11226,ADX_DI_EXT,0.0,5.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
11227,ADX_DI_EXT,0.0,5.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
11228,ADX_DI_EXT,0.0,5.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
11229,ADX_DI_EXT,0.0,5.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
11230,ADX_DI_EXT,0.0,5.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
11231,ADX_DI_EXT,0.0,5.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
11232,ADX_DI_EXT,0.0,5.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
11233,ADX_DI_EXT,0.0,5.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
11234,ADX_DI_EXT,0.0,5.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
11235,ADX_DI_EXT,0.0,5.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
11236,ADX_DI_EXT,0.0,5.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11237,ADX_DI_EXT,0.0,5.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11238,ADX_DI_EXT,0.0,5.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11239,ADX_DI_EXT,0.0,5.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
11240,ADX_DI_EXT,0.0,6.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
11241,ADX_DI_EXT,0.0,6.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
11242,ADX_DI_EXT,0.0,6.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
11243,ADX_DI_EXT,0.0,6.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
11244,ADX_DI_EXT,0.0,6.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
11245,ADX_DI_EXT,0.0,6.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
11246,ADX_DI_EXT,0.0,6.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
11247,ADX_DI_EXT,0.0,6.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
11248,ADX_DI_EXT,0.0,6.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
11249,ADX_DI_EXT,0.0,6.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
11250,ADX_DI_EXT,0.0,6.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
11251,ADX_DI_EXT,0.0,6.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
11252,ADX_DI_EXT,0.0,6.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
11253,ADX_DI_EXT,0.0,6.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
11254,ADX_DI_EXT,0.0,6.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
11255,ADX_DI_EXT,0.0,6.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
11256,ADX_DI_EXT,0.0,6.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
11257,ADX_DI_EXT,0.0,6.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
11258,ADX_DI_EXT,0.0,6.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
11259,ADX_DI_EXT,0.0,6.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
11260,ADX_DI_EXT,0.0,6.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
11261,ADX_DI_EXT,0.0,6.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
11262,ADX_DI_EXT,0.0,6.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
11263,ADX_DI_EXT,0.0,6.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
11264,ADX_DI_EXT,0.0,6.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
11265,ADX_DI_EXT,0.0,6.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
11266,ADX_DI_EXT,0.0,6.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
11267,ADX_DI_EXT,0.0,6.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
11268,ADX_DI_EXT,0.0,6.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
11269,ADX_DI_EXT,0.0,6.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
11270,ADX_DI_EXT,0.0,6.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
11271,ADX_DI_EXT,0.0,6.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
11272,ADX_DI_EXT,0.0,6.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
11273,ADX_DI_EXT,0.0,6.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
11274,ADX_DI_EXT,0.0,6.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
11275,ADX_DI_EXT,0.0,6.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
11276,ADX_DI_EXT,0.0,6.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11277,ADX_DI_EXT,0.0,6.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11278,ADX_DI_EXT,0.0,6.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11279,ADX_DI_EXT,0.0,6.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
11280,ADX_DI_EXT,0.0,7.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
11281,ADX_DI_EXT,0.0,7.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
11282,ADX_DI_EXT,0.0,7.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
11283,ADX_DI_EXT,0.0,7.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
11284,ADX_DI_EXT,0.0,7.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
11285,ADX_DI_EXT,0.0,7.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
11286,ADX_DI_EXT,0.0,7.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
11287,ADX_DI_EXT,0.0,7.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
11288,ADX_DI_EXT,0.0,7.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
11289,ADX_DI_EXT,0.0,7.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
11290,ADX_DI_EXT,0.0,7.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
11291,ADX_DI_EXT,0.0,7.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
11292,ADX_DI_EXT,0.0,7.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
11293,ADX_DI_EXT,0.0,7.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
11294,ADX_DI_EXT,0.0,7.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
11295,ADX_DI_EXT,0.0,7.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
11296,ADX_DI_EXT,0.0,7.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
11297,ADX_DI_EXT,0.0,7.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
11298,ADX_DI_EXT,0.0,7.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
11299,ADX_DI_EXT,0.0,7.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
11300,ADX_DI_EXT,0.0,7.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
11301,ADX_DI_EXT,0.0,7.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
11302,ADX_DI_EXT,0.0,7.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
11303,ADX_DI_EXT,0.0,7.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
11304,ADX_DI_EXT,0.0,7.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
11305,ADX_DI_EXT,0.0,7.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
11306,ADX_DI_EXT,0.0,7.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
11307,ADX_DI_EXT,0.0,7.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
11308,ADX_DI_EXT,0.0,7.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
11309,ADX_DI_EXT,0.0,7.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
11310,ADX_DI_EXT,0.0,7.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
11311,ADX_DI_EXT,0.0,7.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
11312,ADX_DI_EXT,0.0,7.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
11313,ADX_DI_EXT,0.0,7.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
11314,ADX_DI_EXT,0.0,7.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
11315,ADX_DI_EXT,0.0,7.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
11316,ADX_DI_EXT,0.0,7.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11317,ADX_DI_EXT,0.0,7.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11318,ADX_DI_EXT,0.0,7.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11319,ADX_DI_EXT,0.0,7.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
11320,ADX_DI_EXT,0.0,8.0,0.1,0,0.0,0,0,0,0.0,1296.9,,
11321,ADX_DI_EXT,0.0,8.0,0.6,0,0.0,0,0,0,0.0,1296.9,,
11322,ADX_DI_EXT,0.0,8.0,1.1,0,0.0,0,0,0,0.0,1296.9,,
11323,ADX_DI_EXT,0.0,8.0,1.6,0,0.0,0,0,0,0.0,1296.9,,
11324,ADX_DI_EXT,0.0,8.0,2.1,0,0.0,0,0,0,0.0,1296.9,,
11325,ADX_DI_EXT,0.0,8.0,2.6,0,0.0,0,0,0,0.0,1296.9,,
11326,ADX_DI_EXT,0.0,8.0,3.1,0,0.0,0,0,0,0.0,1296.9,,
11327,ADX_DI_EXT,0.0,8.0,3.6,0,0.0,0,0,0,0.0,1296.9,,
11328,ADX_DI_EXT,0.0,8.0,4.1,0,0.0,0,0,0,0.0,1296.9,,
11329,ADX_DI_EXT,0.0,8.0,4.6,0,0.0,0,0,0,0.0,1296.9,,
11330,ADX_DI_EXT,0.0,8.0,5.1,0,0.0,0,0,0,0.0,1296.9,,
11331,ADX_DI_EXT,0.0,8.0,5.6,0,0.0,0,0,0,0.0,1296.9,,
11332,ADX_DI_EXT,0.0,8.0,6.1,0,0.0,0,0,0,0.0,1296.9,,
11333,ADX_DI_EXT,0.0,8.0,6.6,0,0.0,0,0,0,0.0,1296.9,,
11334,ADX_DI_EXT,0.0,8.0,7.1,0,0.0,0,0,0,0.0,1296.9,,
11335,ADX_DI_EXT,0.0,8.0,7.6,0,0.0,0,0,0,0.0,1296.9,,
11336,ADX_DI_EXT,0.0,8.0,8.1,0,0.0,0,0,0,0.0,1296.9,,
11337,ADX_DI_EXT,0.0,8.0,8.6,0,0.0,0,0,0,0.0,1296.9,,
11338,ADX_DI_EXT,0.0,8.0,9.1,0,0.0,0,0,0,0.0,1296.9,,
11339,ADX_DI_EXT,0.0,8.0,9.6,0,0.0,0,0,0,0.0,1296.9,,
11340,ADX_DI_EXT,0.0,8.5,0.1,0,0.0,0,0,0,0.0,1296.9,,
11341,ADX_DI_EXT,0.0,8.5,0.6,0,0.0,0,0,0,0.0,1296.9,,
11342,ADX_DI_EXT,0.0,8.5,1.1,0,0.0,0,0,0,0.0,1296.9,,
11343,ADX_DI_EXT,0.0,8.5,1.6,0,0.0,0,0,0,0.0,1296.9,,
11344,ADX_DI_EXT,0.0,8.5,2.1,0,0.0,0,0,0,0.0,1296.9,,
11345,ADX_DI_EXT,0.0,8.5,2.6,0,0.0,0,0,0,0.0,1296.9,,
11346,ADX_DI_EXT,0.0,8.5,3.1,0,0.0,0,0,0,0.0,1296.9,,
11347,ADX_DI_EXT,0.0,8.5,3.6,0,0.0,0,0,0,0.0,1296.9,,
11348,ADX_DI_EXT,0.0,8.5,4.1,0,0.0,0,0,0,0.0,1296.9,,
11349,ADX_DI_EXT,0.0,8.5,4.6,0,0.0,0,0,0,0.0,1296.9,,
11350,ADX_DI_EXT,0.0,8.5,5.1,0,0.0,0,0,0,0.0,1296.9,,
11351,ADX_DI_EXT,0.0,8.5,5.6,0,0.0,0,0,0,0.0,1296.9,,
11352,ADX_DI_EXT,0.0,8.5,6.1,0,0.0,0,0,0,0.0,1296.9,,
11353,ADX_DI_EXT,0.0,8.5,6.6,0,0.0,0,0,0,0.0,1296.9,,
11354,ADX_DI_EXT,0.0,8.5,7.1,0,0.0,0,0,0,0.0,1296.9,,
11355,ADX_DI_EXT,0.0,8.5,7.6,0,0.0,0,0,0,0.0,1296.9,,
11356,ADX_DI_EXT,0.0,8.5,8.1,0,0.0,0,0,0,0.0,1296.9,,
11357,ADX_DI_EXT,0.0,8.5,8.6,0,0.0,0,0,0,0.0,1296.9,,
11358,ADX_DI_EXT,0.0,8.5,9.1,0,0.0,0,0,0,0.0,1296.9,,
11359,ADX_DI_EXT,0.0,8.5,9.6,0,0.0,0,0,0,0.0,1296.9,,
